MsgID.LOCAL_VELOCITY,10.1110000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932813,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.3620000,-0.0287222,0.0501361,-0.0826719
MsgID.LOCAL_VELOCITY,10.3620000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7932817,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.6120000,0.0118161,0.0826910,-0.0825607
MsgID.LOCAL_VELOCITY,10.6120000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932812,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.8630000,-0.0391155,-0.1285431,-0.0825066
MsgID.LOCAL_VELOCITY,10.8630000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932805,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.1130000,-0.1148113,-0.0396433,-0.0824999
MsgID.LOCAL_VELOCITY,11.1130000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932823,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.3630000,0.0815165,-0.0002380,-0.0824999
MsgID.LOCAL_VELOCITY,11.3630000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932818,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.6130000,0.0308048,-0.0623054,-0.082,0.0
MsgID.LOCAL_VELOCITY,11.6130000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932804,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.8640000,-0.1351128,-0.0277534,-0.0824999
MsgID.LOCAL_VELOCITY,11.8640000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932815,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.1140000,-0.0034860,-0.0448690,-0.0824999
MsgID.LOCAL_VELOCITY,12.1140000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957535,37.7932814,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.3640000,-0.0146295,-0.1831185,-0.0824999
MsgID.LOCAL_VELOCITY,12.3640000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932822,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.6150000,0.0685556,-0.1269081,-0.0827257
MsgID.LOCAL_VELOCITY,12.6150000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932833,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.8650000,0.1933204,-0.1315337,-0.0848590
MsgID.LOCAL_VELOCITY,12.8650000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932821,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.1150000,0.0631229,0.0650994,-0.0899759
MsgID.LOCAL_VELOCITY,13.1150000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932814,0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.3650000,-0.0240009,0.0415059,-0.0984455
MsgID.LOCAL_VELOCITY,13.3650000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932817,0.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.6160000,0.0121136,-0.1422335,-0.1089283
MsgID.LOCAL_VELOCITY,13.6160000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932817,0.1160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.8660000,0.0122689,0.0070780,-0.1168968
MsgID.LOCAL_VELOCITY,13.8660000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932822,0.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.1160000,0.0755405,-0.0065296,-0.1203476
MsgID.LOCAL_VELOCITY,14.1160000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932833,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.3660000,0.1919557,0.0671276,-0.1152503
MsgID.LOCAL_VELOCITY,14.3660000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932823,0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.6170000,0.0820986,0.0181815,-0.0987168
MsgID.LOCAL_VELOCITY,14.6170000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932810,0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.8680000,-0.0606653,0.0001345,-0.0779358
MsgID.LOCAL_VELOCITY,14.8680000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932819,0.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.1180000,0.0347435,-0.1080023,-0.0453720
MsgID.LOCAL_VELOCITY,15.1180000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932819,0.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.3680000,0.0379772,-0.0374391,-0.0107926
MsgID.LOCAL_VELOCITY,15.3680000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932817,-0.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.6180000,0.0119584,0.1332825,0.0205405
MsgID.LOCAL_VELOCITY,15.6180000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932808,-0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.8690000,-0.0884626,0.0096961,0.0426520
MsgID.LOCAL_VELOCITY,15.8690000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932809,-0.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.1190000,-0.0797379,-0.0054224,0.0495214
MsgID.LOCAL_VELOCITY,16.1190000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932828,-0.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.3700000,0.1373764,-0.0492980,0.0432273
MsgID.LOCAL_VELOCITY,16.3700000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932831,-0.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.6200000,0.1737238,-0.0383705,0.0214668
MsgID.LOCAL_VELOCITY,16.6200000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932826,0.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.8710000,0.1139317,-0.0758717,-0.0055645
MsgID.LOCAL_VELOCITY,16.8710000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932814,0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.1210000,-0.0135171,0.1081057,-0.0337582
MsgID.LOCAL_VELOCITY,17.1210000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932818,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.3710000,0.0214851,0.1105582,-0.0570458
MsgID.LOCAL_VELOCITY,17.3710000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.6210000,0.0157419,0.0011486,-0.0708680
MsgID.LOCAL_VELOCITY,17.6210000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932815,0.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.8720000,-0.0025094,0.0009417,-0.0725714
MsgID.LOCAL_VELOCITY,17.8720000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932803,0.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.1240000,-0.1371436,0.0947568,-0.0651215
MsgID.LOCAL_VELOCITY,18.1240000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932824,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.3740000,0.0930869,0.1078367,-0.0514203
MsgID.LOCAL_VELOCITY,18.3740000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932821,0.0390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.6240000,0.0546440,0.0083922,-0.0394050
MsgID.LOCAL_VELOCITY,18.6240000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932805,0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.8750000,-0.1140546,0.0633195,-0.0306345
MsgID.LOCAL_VELOCITY,18.8750000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932828,0.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.1250000,0.1349899,0.0759958,-0.0226741
MsgID.LOCAL_VELOCITY,19.1250000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932823,0.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.3750000,0.0798867,0.1783998,-0.0150399
MsgID.LOCAL_VELOCITY,19.3750000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932809,0.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.6250000,-0.0721322,0.1320924,-0.0049792
MsgID.LOCAL_VELOCITY,19.6250000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932816,-0.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.8750000,0.0024706,0.0080715,0.0110795
MsgID.LOCAL_VELOCITY,19.8750000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932818,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.1260000,0.0294078,0.0006416,0.0311097
MsgID.LOCAL_VELOCITY,20.1260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932821,-0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.3760000,0.0629483,0.0198578,0.0527708
MsgID.LOCAL_VELOCITY,20.3760000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932830,-0.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.6260000,0.1587839,-0.0137008,0.0757046
MsgID.LOCAL_VELOCITY,20.6260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957532,37.7932819,-0.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.8760000,0.0358171,-0.1510293,0.0918642
MsgID.LOCAL_VELOCITY,20.8760000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932817,-0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.1270000,0.0122559,0.0021420,0.1024830
MsgID.LOCAL_VELOCITY,21.1270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932816,-0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.3770000,0.0003622,-0.0150046,0.1040581
MsgID.LOCAL_VELOCITY,21.3770000,0.0000090,-0.0000068,0.0000135
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932805,-0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.6270000,-0.1185948,-0.0272670,0.0960459
MsgID.LOCAL_VELOCITY,21.6270000,0.0000063,-0.0000028,0.0000137
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932801,-0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.8770000,-0.1663703,0.0003725,0.0807860
MsgID.LOCAL_VELOCITY,21.8770000,-0.0000113,0.0000072,0.0000102
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7932814,-0.0620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.1270000,-0.0176175,-0.0967540,0.0629138
MsgID.LOCAL_VELOCITY,22.1270000,0.0000233,-0.0000066,0.0000874
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932817,-0.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.3770000,0.0115380,-0.0820080,0.0496189
MsgID.LOCAL_VELOCITY,22.3770000,-0.0000071,-0.0000082,0.0000244
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932812,-0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.6280000,-0.0403314,0.1332307,0.0412050
MsgID.LOCAL_VELOCITY,22.6280000,0.0000085,-0.0000207,-0.0000232
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932824,-0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.8780000,0.0915606,0.0236970,0.0414333
MsgID.LOCAL_VELOCITY,22.8780000,0.0000092,-0.0000059,-0.0000290
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932831,-0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.1280000,0.1736333,-0.0021006,0.0467261
